sensor_id,timestamp_recorded_utc,no2_ppb,pm25_ugm3,temp_c,rh_pct,firmware,status,no2_ugm3
ZEPHYR_005,2025-07-26 04:00:00+00:00,37.74,9.93,16.11,69.16,1.5.0,OK,73.15
ZEPHYR_005,2025-07-26 05:00:00+00:00,35.04,6.71,14.33,74.05,1.5.0,OK,68.34
ZEPHYR_005,2025-07-26 06:00:00+00:00,30.19,7.37,16.45,73.78,1.5.0,OK,58.45
ZEPHYR_005,2025-07-26 07:00:00+00:00,28.99,9.58,19.51,70.58,1.5.0,OK,55.54
ZEPHYR_005,2025-07-26 08:00:00+00:00,39.36,11.34,19.83,77.49,1.5.0,OK,75.32
ZEPHYR_005,2025-07-26 09:00:00+00:00,37.63,6.84,21.39,55.35,1.5.0,OK,71.63
ZEPHYR_005,2025-07-26 10:00:00+00:00,34.85,8.88,22.27,59.0,1.5.0,OK,66.14
ZEPHYR_005,2025-07-26 11:00:00+00:00,32.72,5.73,23.11,40.13,1.5.0,OK,61.92
ZEPHYR_005,2025-07-26 12:00:00+00:00,40.01,6.69,22.73,30.84,1.5.0,OK,75.81
ZEPHYR_005,2025-07-26 13:00:00+00:00,35.04,6.25,25.07,49.53,1.5.0,MAINT,65.87
ZEPHYR_005,2025-07-26 14:00:00+00:00,35.87,8.88,21.43,26.97,1.5.0,OK,68.27
ZEPHYR_005,2025-07-26 15:00:00+00:00,33.23,8.12,22.77,35.52,1.5.0,OK,62.96
ZEPHYR_005,2025-07-26 16:00:00+00:00,37.59,6.65,23.85,44.64,1.5.0,OK,70.96
ZEPHYR_005,2025-07-26 17:00:00+00:00,32.91,9.06,23.59,47.62,1.5.0,OK,62.18
ZEPHYR_005,2025-07-26 18:00:00+00:00,32.35,7.98,23.33,41.61,1.5.0,OK,61.17
ZEPHYR_005,2025-07-26 19:00:00+00:00,28.81,5.49,19.79,53.9,1.5.0,OK,55.14
ZEPHYR_005,2025-07-26 20:00:00+00:00,33.36,9.8,16.26,71.97,1.5.0,OK,64.63
ZEPHYR_005,2025-07-26 21:00:00+00:00,29.4,5.18,15.34,57.6,1.5.0,WARN,57.14
ZEPHYR_005,2025-07-26 22:00:00+00:00,29.49,7.62,14.84,56.95,1.5.0,OK,57.41
ZEPHYR_005,2025-07-26 23:00:00+00:00,20.45,7.29,12.91,78.07,1.5.0,OK,40.08
ZEPHYR_005,2025-07-27 00:00:00+00:00,25.33,8.47,15.31,82.05,1.5.0,OK,49.23
ZEPHYR_005,2025-07-27 01:00:00+00:00,32.15,9.33,12.37,75.77,1.5.0,OK,63.13
ZEPHYR_005,2025-07-27 02:00:00+00:00,34.8,8.03,12.63,66.1,1.5.0,OK,68.27
ZEPHYR_005,2025-07-27 03:00:00+00:00,34.18,8.01,11.79,72.71,1.5.0,OK,67.25
ZEPHYR_005,2025-07-27 04:00:00+00:00,36.27,8.67,13.35,76.69,1.5.0,OK,70.98
ZEPHYR_005,2025-07-27 05:00:00+00:00,36.74,10.03,13.52,86.49,1.5.0,OK,71.85
ZEPHYR_005,2025-07-27 06:00:00+00:00,38.7,9.74,13.27,58.39,1.5.0,OK,75.75
ZEPHYR_005,2025-07-27 07:00:00+00:00,40.03,7.84,16.77,62.09,1.5.0,OK,77.41
ZEPHYR_005,2025-07-27 08:00:00+00:00,43.94,4.54,18.22,63.08,1.5.0,OK,84.55
ZEPHYR_005,2025-07-27 09:00:00+00:00,38.66,7.86,20.08,36.24,1.5.0,OK,73.92
ZEPHYR_005,2025-07-27 10:00:00+00:00,44.84,8.59,23.61,60.05,1.5.0,OK,84.71
ZEPHYR_005,2025-07-27 11:00:00+00:00,39.08,8.81,22.79,33.87,1.5.0,OK,74.04
ZEPHYR_005,2025-07-27 12:00:00+00:00,38.9,10.79,23.65,48.56,1.5.0,OK,73.48
ZEPHYR_005,2025-07-27 13:00:00+00:00,36.76,6.5,20.52,47.31,1.5.0,OK,70.18
ZEPHYR_005,2025-07-27 14:00:00+00:00,41.52,10.28,23.42,49.94,1.5.0,WARN,78.49
ZEPHYR_005,2025-07-27 15:00:00+00:00,36.47,7.53,23.07,48.24,1.5.0,OK,69.03
ZEPHYR_005,2025-07-27 16:00:00+00:00,31.1,5.97,22.38,20.46,1.5.0,OK,59.0
ZEPHYR_005,2025-07-27 17:00:00+00:00,32.97,7.08,24.09,36.26,1.5.0,OK,62.19
ZEPHYR_005,2025-07-27 18:00:00+00:00,25.96,9.61,20.92,51.84,1.5.0,OK,49.49
ZEPHYR_005,2025-07-27 19:00:00+00:00,27.0,3.77,20.63,52.24,1.5.0,OK,51.53
ZEPHYR_005,2025-07-27 20:00:00+00:00,29.04,4.03,17.62,60.2,1.5.0,OK,55.99
ZEPHYR_005,2025-07-27 21:00:00+00:00,28.44,5.26,16.49,74.85,1.5.0,OK,55.05
ZEPHYR_005,2025-07-27 22:00:00+00:00,29.35,9.04,13.52,74.94,1.5.0,OK,57.4
ZEPHYR_005,2025-07-27 23:00:00+00:00,30.84,5.12,12.81,73.85,1.5.0,WARN,60.46
ZEPHYR_005,2025-07-28 00:00:00+00:00,28.42,9.48,14.44,60.04,1.5.0,OK,55.4
ZEPHYR_005,2025-07-28 01:00:00+00:00,36.95,5.49,8.5,80.45,1.5.0,OK,73.55
ZEPHYR_005,2025-07-28 02:00:00+00:00,32.13,5.99,9.46,82.84,1.5.0,OK,63.74
ZEPHYR_005,2025-07-28 03:00:00+00:00,39.52,5.84,11.52,73.88,1.5.0,OK,77.83
ZEPHYR_005,2025-07-28 04:00:00+00:00,39.56,7.18,13.18,81.07,1.5.0,OK,77.46
ZEPHYR_005,2025-07-28 05:00:00+00:00,41.36,8.0,14.97,82.57,1.5.0,OK,80.48
ZEPHYR_005,2025-07-28 06:00:00+00:00,39.1,8.52,16.71,73.49,1.5.0,OK,75.63
ZEPHYR_005,2025-07-28 07:00:00+00:00,45.22,8.07,16.88,47.56,1.5.0,OK,87.41
ZEPHYR_005,2025-07-28 08:00:00+00:00,36.24,10.27,19.75,49.4,1.5.0,OK,69.37
ZEPHYR_005,2025-07-28 09:00:00+00:00,36.07,7.3,21.13,71.44,1.5.0,OK,68.72
ZEPHYR_005,2025-07-28 10:00:00+00:00,45.9,7.29,21.67,48.24,1.5.0,OK,87.29
ZEPHYR_005,2025-07-28 11:00:00+00:00,50.51,5.55,23.76,26.43,1.5.0,WARN,95.38
ZEPHYR_005,2025-07-28 12:00:00+00:00,49.62,6.8,25.29,46.53,1.5.0,OK,93.22
ZEPHYR_005,2025-07-28 13:00:00+00:00,38.77,8.75,22.37,38.06,1.5.0,OK,73.55
ZEPHYR_005,2025-07-28 14:00:00+00:00,30.49,5.74,24.25,51.76,1.5.0,OK,57.48
ZEPHYR_005,2025-07-28 15:00:00+00:00,36.37,7.87,23.12,47.82,1.5.0,OK,68.83
ZEPHYR_005,2025-07-28 16:00:00+00:00,38.16,13.42,23.05,43.13,1.5.0,OK,72.23
ZEPHYR_005,2025-07-28 17:00:00+00:00,33.72,5.77,23.73,44.46,1.5.0,OK,63.68
ZEPHYR_005,2025-07-28 18:00:00+00:00,26.68,6.56,17.22,59.37,1.5.0,MAINT,51.51
ZEPHYR_005,2025-07-28 19:00:00+00:00,,,17.84,70.44,1.5.0,OK,
ZEPHYR_005,2025-07-28 20:00:00+00:00,,,16.23,65.7,1.5.0,OK,
ZEPHYR_005,2025-07-28 21:00:00+00:00,,,16.03,56.0,1.5.0,OK,
ZEPHYR_005,2025-07-28 22:00:00+00:00,,,14.94,76.62,1.5.0,OK,
ZEPHYR_005,2025-07-28 23:00:00+00:00,,,10.29,85.39,1.5.0,OK,
ZEPHYR_005,2025-07-29 00:00:00+00:00,,,11.77,81.32,1.5.0,OK,
ZEPHYR_005,2025-07-29 01:00:00+00:00,41.73,6.17,10.28,71.86,1.5.0,OK,82.55
ZEPHYR_005,2025-07-29 02:00:00+00:00,40.04,14.58,15.13,92.66,1.5.0,OK,77.87
ZEPHYR_005,2025-07-29 03:00:00+00:00,34.93,6.12,14.5,87.91,1.5.0,OK,68.08
ZEPHYR_005,2025-07-29 04:00:00+00:00,48.85,9.62,12.6,96.02,1.5.0,OK,95.85
ZEPHYR_005,2025-07-29 05:00:00+00:00,45.11,8.79,13.02,67.76,1.5.0,OK,88.38
ZEPHYR_005,2025-07-29 06:00:00+00:00,43.36,9.67,14.74,70.08,1.5.0,OK,84.44
ZEPHYR_005,2025-07-29 07:00:00+00:00,41.68,11.87,13.94,68.21,1.5.0,OK,81.4
ZEPHYR_005,2025-07-29 08:00:00+00:00,46.89,4.69,18.88,57.0,1.5.0,OK,90.02
ZEPHYR_005,2025-07-29 09:00:00+00:00,46.88,8.32,18.03,46.56,1.5.0,OK,90.26
ZEPHYR_005,2025-07-29 10:00:00+00:00,39.78,6.66,21.36,27.9,1.5.0,OK,75.73
ZEPHYR_005,2025-07-29 11:00:00+00:00,50.98,4.71,21.78,47.09,1.5.0,WARN,96.91
ZEPHYR_005,2025-07-29 12:00:00+00:00,44.1,6.9,23.96,50.1,1.5.0,OK,83.22
ZEPHYR_005,2025-07-29 13:00:00+00:00,42.62,4.6,23.12,37.58,1.5.0,OK,80.65
ZEPHYR_005,2025-07-29 14:00:00+00:00,40.21,4.92,23.99,53.92,1.5.0,OK,75.87
ZEPHYR_005,2025-07-29 15:00:00+00:00,43.53,7.99,23.81,43.82,1.5.0,OK,82.18
ZEPHYR_005,2025-07-29 16:00:00+00:00,34.09,8.23,22.66,57.43,1.5.0,OK,64.61
ZEPHYR_005,2025-07-29 17:00:00+00:00,42.54,7.37,22.81,42.94,1.5.0,OK,80.59
ZEPHYR_005,2025-07-29 18:00:00+00:00,34.71,5.6,20.18,55.11,1.5.0,OK,66.34
ZEPHYR_005,2025-07-29 19:00:00+00:00,35.07,8.92,19.94,59.62,1.5.0,OK,67.09
ZEPHYR_005,2025-07-29 20:00:00+00:00,36.76,8.38,16.7,70.23,1.5.0,OK,71.1
ZEPHYR_005,2025-07-29 21:00:00+00:00,36.79,13.88,13.14,63.24,1.5.0,OK,72.05
ZEPHYR_005,2025-07-29 22:00:00+00:00,30.36,9.57,13.77,73.7,1.5.0,OK,59.32
ZEPHYR_005,2025-07-29 23:00:00+00:00,37.13,14.11,15.2,77.5,1.5.0,OK,72.19
ZEPHYR_005,2025-07-30 00:00:00+00:00,36.8,7.11,13.43,71.14,1.5.0,OK,71.99
ZEPHYR_005,2025-07-30 01:00:00+00:00,35.64,8.62,12.54,82.56,1.5.0,OK,69.94
ZEPHYR_005,2025-07-30 02:00:00+00:00,34.67,6.98,13.01,98.95,1.5.0,OK,67.93
ZEPHYR_005,2025-07-30 03:00:00+00:00,43.58,7.39,13.39,75.91,1.5.0,OK,85.27
ZEPHYR_005,2025-07-30 04:00:00+00:00,39.03,5.49,13.27,78.79,1.5.0,OK,76.4
ZEPHYR_005,2025-07-30 05:00:00+00:00,40.01,10.16,14.43,83.25,1.5.0,OK,78.0
ZEPHYR_005,2025-07-30 06:00:00+00:00,34.32,5.78,17.78,77.02,1.5.0,OK,66.14
ZEPHYR_005,2025-07-30 07:00:00+00:00,45.15,7.82,18.82,68.73,1.5.0,OK,86.7
ZEPHYR_005,2025-07-30 08:00:00+00:00,45.27,3.96,17.59,38.93,1.5.0,MAINT,87.3
ZEPHYR_005,2025-07-30 09:00:00+00:00,48.2,9.12,19.22,60.44,1.5.0,OK,92.43
ZEPHYR_005,2025-07-30 10:00:00+00:00,49.45,5.56,23.67,31.95,1.5.0,OK,93.4
ZEPHYR_005,2025-07-30 11:00:00+00:00,40.25,10.36,21.87,56.18,1.5.0,OK,76.49
ZEPHYR_005,2025-07-30 12:00:00+00:00,35.69,3.43,21.73,48.64,1.5.0,OK,67.86
ZEPHYR_005,2025-07-30 13:00:00+00:00,36.03,7.55,23.93,48.55,1.5.0,OK,68.0
ZEPHYR_005,2025-07-30 14:00:00+00:00,38.79,4.69,24.13,30.8,1.5.0,OK,73.16
ZEPHYR_005,2025-07-30 15:00:00+00:00,45.32,8.49,23.88,25.74,1.5.0,OK,85.54
ZEPHYR_005,2025-07-30 16:00:00+00:00,33.66,5.12,20.93,45.33,1.5.0,OK,64.17
ZEPHYR_005,2025-07-30 17:00:00+00:00,38.24,6.14,20.56,47.42,1.5.0,OK,72.99
ZEPHYR_005,2025-07-30 18:00:00+00:00,30.18,7.92,21.03,49.07,1.5.0,OK,57.52
ZEPHYR_005,2025-07-30 19:00:00+00:00,27.32,11.47,18.31,54.1,1.5.0,OK,52.55
ZEPHYR_005,2025-07-30 20:00:00+00:00,35.66,12.51,20.54,80.52,1.5.0,OK,68.07
ZEPHYR_005,2025-07-30 21:00:00+00:00,37.06,8.24,15.77,71.33,1.5.0,OK,71.92
ZEPHYR_005,2025-07-30 22:00:00+00:00,31.68,7.31,14.93,78.07,1.5.0,OK,61.65
ZEPHYR_005,2025-07-30 23:00:00+00:00,30.66,8.97,12.63,77.89,1.5.0,MAINT,60.15
ZEPHYR_005,2025-07-31 00:00:00+00:00,39.79,6.7,12.28,93.06,1.5.0,OK,78.16
ZEPHYR_005,2025-07-31 01:00:00+00:00,37.85,9.55,12.38,77.6,1.5.0,OK,74.32
ZEPHYR_005,2025-07-31 02:00:00+00:00,31.39,9.21,9.45,65.14,1.5.0,WARN,62.27
ZEPHYR_005,2025-07-31 03:00:00+00:00,35.73,6.99,10.79,79.3,1.5.0,OK,70.55
ZEPHYR_005,2025-07-31 04:00:00+00:00,37.86,10.56,10.98,85.48,1.5.0,OK,74.71
ZEPHYR_005,2025-07-31 05:00:00+00:00,42.38,9.13,11.93,64.03,1.5.0,OK,83.35
ZEPHYR_005,2025-07-31 06:00:00+00:00,30.52,10.01,13.28,69.38,1.5.0,OK,59.74
ZEPHYR_005,2025-07-31 07:00:00+00:00,39.79,6.95,17.44,67.39,1.5.0,OK,76.77
ZEPHYR_005,2025-07-31 08:00:00+00:00,35.14,7.86,18.96,77.72,1.5.0,OK,67.44
ZEPHYR_005,2025-07-31 09:00:00+00:00,41.38,5.33,21.68,62.21,1.5.0,OK,78.69
ZEPHYR_005,2025-07-31 10:00:00+00:00,40.3,5.76,21.18,54.94,1.5.0,OK,76.76
ZEPHYR_005,2025-07-31 11:00:00+00:00,39.38,9.3,22.3,44.86,1.5.0,OK,74.73
ZEPHYR_005,2025-07-31 12:00:00+00:00,38.85,4.49,22.91,41.38,1.5.0,OK,73.57
ZEPHYR_005,2025-07-31 13:00:00+00:00,41.12,7.31,24.23,42.29,1.5.0,OK,77.52
ZEPHYR_005,2025-07-31 14:00:00+00:00,43.73,7.82,25.09,29.59,1.5.0,OK,82.21
ZEPHYR_005,2025-07-31 15:00:00+00:00,44.18,9.14,22.77,22.23,1.5.0,OK,83.7
ZEPHYR_005,2025-07-31 16:00:00+00:00,33.75,9.71,23.54,45.3,1.5.0,OK,63.78
ZEPHYR_005,2025-07-31 17:00:00+00:00,64.92,6.55,22.14,44.8,1.5.0,OK,123.26
ZEPHYR_005,2025-07-31 18:00:00+00:00,37.41,7.56,19.79,59.69,1.5.0,OK,71.6
ZEPHYR_005,2025-07-31 19:00:00+00:00,32.61,7.45,18.0,66.16,1.5.0,OK,62.8
ZEPHYR_005,2025-07-31 20:00:00+00:00,29.42,5.68,15.84,68.97,1.5.0,WARN,57.08
ZEPHYR_005,2025-07-31 21:00:00+00:00,31.89,5.63,15.81,61.29,1.5.0,OK,61.87
ZEPHYR_005,2025-07-31 22:00:00+00:00,24.63,12.72,15.28,68.59,1.5.0,OK,47.88
ZEPHYR_005,2025-07-31 23:00:00+00:00,29.87,6.1,12.83,74.94,1.5.0,OK,58.56
ZEPHYR_006,2025-06-15 00:00:00+00:00,27.27,10.27,13.2,77.89,1.4.2,OK,53.39
ZEPHYR_006,2025-06-15 01:00:00+00:00,20.49,11.77,10.31,87.11,1.4.2,OK,40.53
ZEPHYR_006,2025-06-15 02:00:00+00:00,26.39,15.32,12.64,86.5,1.4.2,MAINT,51.77
ZEPHYR_006,2025-06-15 03:00:00+00:00,16.17,10.74,12.71,91.73,1.4.2,OK,31.71
ZEPHYR_006,2025-06-15 04:00:00+00:00,19.63,12.93,12.92,84.27,1.4.2,OK,38.47
ZEPHYR_006,2025-06-15 05:00:00+00:00,27.85,10.53,12.69,72.51,1.4.2,OK,54.63
ZEPHYR_006,2025-06-15 06:00:00+00:00,25.23,10.31,15.49,82.96,1.4.2,OK,49.01
ZEPHYR_006,2025-06-15 07:00:00+00:00,30.0,7.79,15.96,60.68,1.4.2,OK,58.18
ZEPHYR_006,2025-06-15 08:00:00+00:00,29.69,4.49,18.74,69.41,1.4.2,OK,57.03
ZEPHYR_006,2025-06-15 09:00:00+00:00,31.84,8.86,20.01,56.44,1.4.2,OK,60.89
ZEPHYR_006,2025-06-15 10:00:00+00:00,28.0,8.83,23.28,49.25,1.4.2,OK,52.96
ZEPHYR_006,2025-06-15 11:00:00+00:00,20.74,5.47,22.39,33.46,1.4.2,OK,39.34
ZEPHYR_006,2025-06-15 12:00:00+00:00,26.8,5.78,21.38,40.07,1.4.2,OK,51.01
ZEPHYR_006,2025-06-15 13:00:00+00:00,23.94,6.16,23.51,28.55,1.4.2,WARN,45.24
ZEPHYR_006,2025-06-15 14:00:00+00:00,29.98,8.0,24.74,49.39,1.4.2,OK,56.42
ZEPHYR_006,2025-06-15 15:00:00+00:00,25.61,8.21,23.9,50.6,1.4.2,OK,48.34
ZEPHYR_006,2025-06-15 16:00:00+00:00,27.39,10.85,24.61,40.19,1.4.2,OK,51.57
ZEPHYR_006,2025-06-15 17:00:00+00:00,21.55,3.92,21.91,47.56,1.4.2,OK,40.95
ZEPHYR_006,2025-06-15 18:00:00+00:00,15.27,7.56,23.25,48.19,1.4.2,OK,28.88
ZEPHYR_006,2025-06-15 19:00:00+00:00,19.42,3.72,18.31,44.71,1.4.2,WARN,37.36
ZEPHYR_006,2025-06-15 20:00:00+00:00,23.21,9.73,16.47,67.21,1.4.2,OK,44.93
ZEPHYR_006,2025-06-15 21:00:00+00:00,16.83,11.84,14.67,61.28,1.4.2,OK,32.78
ZEPHYR_006,2025-06-15 22:00:00+00:00,16.13,14.72,15.02,81.19,1.4.2,OK,31.38
ZEPHYR_006,2025-06-15 23:00:00+00:00,23.28,9.32,12.48,72.31,1.4.2,OK,45.7
ZEPHYR_006,2025-06-16 00:00:00+00:00,19.85,12.63,13.89,84.13,1.4.2,OK,38.77
ZEPHYR_006,2025-06-16 01:00:00+00:00,22.64,10.68,12.51,87.62,1.4.2,OK,44.43
ZEPHYR_006,2025-06-16 02:00:00+00:00,18.87,11.93,9.61,87.89,1.4.2,OK,37.41
ZEPHYR_006,2025-06-16 03:00:00+00:00,26.26,10.31,11.28,73.87,1.4.2,OK,51.76
ZEPHYR_006,2025-06-16 04:00:00+00:00,15.22,9.87,13.03,78.94,1.4.2,OK,29.82
ZEPHYR_006,2025-06-16 05:00:00+00:00,26.41,13.05,14.51,73.16,1.4.2,OK,51.47
ZEPHYR_006,2025-06-16 06:00:00+00:00,25.88,7.8,18.0,66.62,1.4.2,OK,49.84
ZEPHYR_006,2025-06-16 07:00:00+00:00,22.9,6.93,20.25,70.49,1.4.2,OK,43.76
ZEPHYR_006,2025-06-16 08:00:00+00:00,30.34,7.31,18.96,67.37,1.4.2,WARN,58.23
ZEPHYR_006,2025-06-16 09:00:00+00:00,31.17,8.88,18.6,61.09,1.4.2,OK,59.9
ZEPHYR_006,2025-06-16 10:00:00+00:00,28.49,8.54,18.17,63.36,1.4.2,OK,54.83
ZEPHYR_006,2025-06-16 11:00:00+00:00,31.74,5.24,23.96,61.27,1.4.2,OK,59.89
ZEPHYR_006,2025-06-16 12:00:00+00:00,28.6,7.21,22.57,34.76,1.4.2,OK,54.22
ZEPHYR_006,2025-06-16 13:00:00+00:00,31.61,8.95,22.55,44.22,1.4.2,MAINT,59.93
ZEPHYR_006,2025-06-16 14:00:00+00:00,25.32,13.17,23.35,32.93,1.4.2,OK,47.88
ZEPHYR_006,2025-06-16 15:00:00+00:00,23.35,7.3,24.36,36.6,1.4.2,OK,44.0
ZEPHYR_006,2025-06-16 16:00:00+00:00,22.86,9.78,24.75,34.92,1.4.2,OK,43.02
ZEPHYR_006,2025-06-16 17:00:00+00:00,22.66,8.8,21.7,56.31,1.4.2,OK,43.09
ZEPHYR_006,2025-06-16 18:00:00+00:00,25.53,8.77,20.01,51.39,1.4.2,OK,48.82
ZEPHYR_006,2025-06-16 19:00:00+00:00,24.6,8.24,17.19,53.18,1.4.2,OK,47.5
ZEPHYR_006,2025-06-16 20:00:00+00:00,10.66,7.3,14.97,70.24,1.4.2,OK,20.74
ZEPHYR_006,2025-06-16 21:00:00+00:00,18.39,7.99,14.92,45.66,1.4.2,OK,35.79
ZEPHYR_006,2025-06-16 22:00:00+00:00,23.3,12.09,13.58,57.81,1.4.2,OK,45.56
ZEPHYR_006,2025-06-16 23:00:00+00:00,23.96,11.66,15.23,78.72,1.4.2,OK,46.58
ZEPHYR_006,2025-06-17 00:00:00+00:00,14.66,12.08,12.91,71.47,1.4.2,OK,28.73
ZEPHYR_006,2025-06-17 01:00:00+00:00,17.55,12.08,13.01,80.03,1.4.2,OK,34.38
ZEPHYR_006,2025-06-17 02:00:00+00:00,32.03,7.25,11.56,69.51,1.4.2,OK,63.07
ZEPHYR_006,2025-06-17 03:00:00+00:00,27.29,9.04,11.92,69.54,1.4.2,OK,53.67
ZEPHYR_006,2025-06-17 04:00:00+00:00,25.37,10.28,13.05,97.42,1.4.2,WARN,49.7
ZEPHYR_006,2025-06-17 05:00:00+00:00,26.59,7.37,13.27,81.09,1.4.2,WARN,52.05
ZEPHYR_006,2025-06-17 06:00:00+00:00,25.73,12.53,18.59,68.7,1.4.2,MAINT,49.45
ZEPHYR_006,2025-06-17 07:00:00+00:00,22.68,11.46,15.91,59.69,1.4.2,OK,43.99
ZEPHYR_006,2025-06-17 08:00:00+00:00,23.48,7.02,19.28,60.08,1.4.2,OK,45.02
ZEPHYR_006,2025-06-17 09:00:00+00:00,31.73,9.13,18.34,41.36,1.4.2,OK,61.03
ZEPHYR_006,2025-06-17 10:00:00+00:00,39.98,6.7,22.64,50.94,1.4.2,OK,75.78
ZEPHYR_006,2025-06-17 11:00:00+00:00,28.57,6.66,23.74,49.23,1.4.2,WARN,53.95
ZEPHYR_006,2025-06-17 12:00:00+00:00,29.61,4.43,22.51,30.96,1.4.2,OK,56.15
ZEPHYR_006,2025-06-17 13:00:00+00:00,38.99,5.73,23.7,36.6,1.4.2,OK,73.64
ZEPHYR_006,2025-06-17 14:00:00+00:00,32.74,7.74,22.99,32.46,1.4.2,OK,61.98
ZEPHYR_006,2025-06-17 15:00:00+00:00,21.85,7.19,24.31,31.05,1.4.2,OK,41.18
ZEPHYR_006,2025-06-17 16:00:00+00:00,29.0,7.85,22.5,42.28,1.4.2,OK,54.99
ZEPHYR_006,2025-06-17 17:00:00+00:00,29.62,6.97,20.67,28.59,1.4.2,OK,56.52
ZEPHYR_006,2025-06-17 18:00:00+00:00,19.21,-3.16,20.1,57.01,1.4.2,OK,36.73
ZEPHYR_006,2025-06-17 19:00:00+00:00,30.68,5.64,18.69,63.94,1.4.2,WARN,58.94
ZEPHYR_006,2025-06-17 20:00:00+00:00,14.66,6.09,18.77,61.85,1.4.2,OK,28.16
ZEPHYR_006,2025-06-17 21:00:00+00:00,20.55,5.62,16.25,48.32,1.4.2,OK,39.81
ZEPHYR_006,2025-06-17 22:00:00+00:00,16.75,4.43,15.25,66.64,1.4.2,OK,32.56
ZEPHYR_006,2025-06-17 23:00:00+00:00,18.7,7.89,12.84,86.36,1.4.2,OK,36.66
ZEPHYR_006,2025-06-18 00:00:00+00:00,16.9,9.7,14.31,52.84,1.4.2,OK,32.96
ZEPHYR_006,2025-06-18 01:00:00+00:00,19.91,9.87,12.23,80.87,1.4.2,OK,39.11
ZEPHYR_006,2025-06-18 02:00:00+00:00,27.82,6.18,12.04,66.41,1.4.2,OK,54.69
ZEPHYR_006,2025-06-18 03:00:00+00:00,23.8,8.69,14.08,93.07,1.4.2,OK,46.46
ZEPHYR_006,2025-06-18 04:00:00+00:00,22.47,7.52,13.65,69.44,1.4.2,OK,43.93
ZEPHYR_006,2025-06-18 05:00:00+00:00,25.32,13.37,16.31,80.69,1.4.2,OK,49.04
ZEPHYR_006,2025-06-18 06:00:00+00:00,25.29,10.46,15.33,79.66,1.4.2,MAINT,49.15
ZEPHYR_006,2025-06-18 07:00:00+00:00,26.64,8.41,16.01,82.15,1.4.2,OK,51.65
ZEPHYR_006,2025-06-18 08:00:00+00:00,32.29,8.64,17.75,53.17,1.4.2,OK,62.23
ZEPHYR_006,2025-06-18 09:00:00+00:00,40.77,7.24,22.13,55.91,1.4.2,WARN,77.41
ZEPHYR_006,2025-06-18 10:00:00+00:00,30.17,5.84,23.3,40.02,1.4.2,OK,57.06
ZEPHYR_006,2025-06-18 11:00:00+00:00,26.36,7.67,22.32,57.97,1.4.2,OK,50.02
ZEPHYR_006,2025-06-18 12:00:00+00:00,31.64,5.65,23.47,36.55,1.4.2,OK,59.8
ZEPHYR_006,2025-06-18 13:00:00+00:00,27.03,9.29,25.64,36.68,1.4.2,OK,50.72
ZEPHYR_006,2025-06-18 14:00:00+00:00,25.27,7.33,21.92,35.43,1.4.2,OK,48.01
ZEPHYR_006,2025-06-18 15:00:00+00:00,23.17,5.93,23.12,33.28,1.4.2,OK,43.85
ZEPHYR_006,2025-06-18 16:00:00+00:00,22.82,7.12,23.07,42.93,1.4.2,WARN,43.19
ZEPHYR_006,2025-06-18 17:00:00+00:00,21.48,9.07,21.6,55.32,1.4.2,OK,40.86
ZEPHYR_006,2025-06-18 18:00:00+00:00,14.94,7.14,19.37,55.75,1.4.2,OK,28.63
ZEPHYR_006,2025-06-18 19:00:00+00:00,17.32,4.28,18.86,37.74,1.4.2,OK,33.25
ZEPHYR_006,2025-06-18 20:00:00+00:00,19.48,8.84,17.8,58.45,1.4.2,OK,37.54
ZEPHYR_006,2025-06-18 21:00:00+00:00,15.53,11.84,16.42,71.03,1.4.2,OK,30.07
ZEPHYR_006,2025-06-18 22:00:00+00:00,16.11,3.55,14.83,53.38,1.4.2,OK,31.36
ZEPHYR_006,2025-06-18 23:00:00+00:00,14.64,9.52,13.49,67.64,1.4.2,OK,28.63
ZEPHYR_006,2025-06-19 00:00:00+00:00,15.43,12.2,10.13,81.84,1.4.2,OK,30.54
ZEPHYR_006,2025-06-19 01:00:00+00:00,15.89,8.32,11.78,81.37,1.4.2,OK,31.27
ZEPHYR_006,2025-06-19 02:00:00+00:00,20.14,8.99,10.12,82.16,1.4.2,OK,39.86
ZEPHYR_006,2025-06-19 03:00:00+00:00,21.62,15.64,10.28,101.4,1.4.2,OK,42.77
ZEPHYR_006,2025-06-19 04:00:00+00:00,16.29,13.1,11.48,79.53,1.4.2,OK,32.09
ZEPHYR_006,2025-06-19 05:00:00+00:00,23.72,10.3,14.37,82.29,1.4.2,OK,46.25
ZEPHYR_006,2025-06-19 06:00:00+00:00,22.59,12.77,17.1,97.88,1.4.2,OK,43.64
ZEPHYR_006,2025-06-19 07:00:00+00:00,31.3,11.3,16.73,61.61,1.4.2,OK,60.54
ZEPHYR_006,2025-06-19 08:00:00+00:00,29.96,9.15,18.29,54.85,1.4.2,OK,57.63
ZEPHYR_006,2025-06-19 09:00:00+00:00,28.92,6.47,19.18,56.2,1.4.2,OK,55.46
ZEPHYR_006,2025-06-19 10:00:00+00:00,29.62,5.73,21.16,48.3,1.4.2,OK,56.43
ZEPHYR_006,2025-06-19 11:00:00+00:00,21.98,10.66,23.62,39.97,1.4.2,OK,41.52
ZEPHYR_006,2025-06-19 12:00:00+00:00,29.54,3.75,23.75,33.2,1.4.2,OK,55.78
